gFx,gFy,gFz,label,gFx_diff,gFy_diff,gFz_diff
0.634,-0.8933,-1.1479,kneeling,-0.008000000000000007,0.0040000000000000036,0.008000000000000007
0.626,-0.8913,-1.1399,kneeling,-0.008000000000000007,0.0020000000000000018,0.008000000000000007
0.618,-0.8893,-1.1339,kneeling,-0.008000000000000007,0.0020000000000000018,0.006000000000000005
0.61,-0.8853,-1.1259,kneeling,-0.008000000000000007,0.0040000000000000036,0.008000000000000007
0.602,-0.8813,-1.1179,kneeling,-0.008000000000000007,0.0040000000000000036,0.008000000000000007
0.594,-0.8753,-1.1139,kneeling,-0.008000000000000007,0.006000000000000005,0.0040000000000000036
0.586,-0.8713,-1.1079,kneeling,-0.008000000000000007,0.0040000000000000036,0.005999999999999783
0.578,-0.8673,-1.1019,kneeling,-0.008000000000000007,0.0040000000000000036,0.006000000000000005
0.574,-0.8593,-1.0979,kneeling,-0.0040000000000000036,0.008000000000000007,0.0040000000000000036
0.568,-0.8513,-1.0899,kneeling,-0.006000000000000005,0.008000000000000007,0.008000000000000007
0.562,-0.8453,-1.0859,kneeling,-0.005999999999999894,0.005999999999999894,0.0040000000000000036
0.556,-0.8393,-1.0839,kneeling,-0.006000000000000005,0.006000000000000005,0.0020000000000000018
0.552,-0.8333,-1.0779,kneeling,-0.0040000000000000036,0.006000000000000005,0.006000000000000005
0.546,-0.8253,-1.0739,kneeling,-0.006000000000000005,0.008000000000000007,0.0040000000000000036
0.54,-0.8153,-1.0699,kneeling,-0.006000000000000005,0.010000000000000009,0.0040000000000000036
0.534,-0.8073,-1.0679,kneeling,-0.006000000000000005,0.008000000000000007,0.0020000000000000018
0.526,-0.8033,-1.0639,kneeling,-0.008000000000000007,0.0040000000000000036,0.0040000000000000036
0.52,-0.7973,-1.0599,kneeling,-0.006000000000000005,0.006000000000000005,0.0040000000000000036
0.5119,-0.7873,-1.0559,kneeling,-0.008099999999999996,0.010000000000000009,0.0040000000000000036
0.5019,-0.7793,-1.0539,kneeling,-0.010000000000000009,0.008000000000000007,0.0020000000000000018
0.4939,-0.7753,-1.0519,kneeling,-0.008000000000000007,0.0040000000000000036,0.0020000000000000018
0.4859,-0.7693,-1.0479,kneeling,-0.008000000000000007,0.006000000000000005,0.0040000000000000036
0.4839,-0.7633,-1.0439,kneeling,-0.0020000000000000018,0.006000000000000005,0.0040000000000000036
0.4759,-0.7573,-1.0399,kneeling,-0.008000000000000007,0.006000000000000005,0.0040000000000000036
0.4699,-0.7513,-1.0399,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.4639,-0.745,-1.0379,kneeling,-0.006000000000000005,0.006299999999999972,0.0020000000000000018
0.4599,-0.741,-1.0359,kneeling,-0.0040000000000000036,0.0040000000000000036,0.0020000000000000018
0.4539,-0.737,-1.0339,kneeling,-0.00599999999999995,0.0040000000000000036,0.0020000000000000018
0.4479,-0.731,-1.0339,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.4419,-0.725,-1.0339,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.4339,-0.723,-1.0359,kneeling,-0.008000000000000007,0.0020000000000000018,-0.0020000000000000018
0.4279,-0.719,-1.0339,kneeling,-0.006000000000000005,0.0040000000000000036,0.0020000000000000018
0.4239,-0.711,-1.0319,kneeling,-0.0040000000000000036,0.008000000000000007,0.0020000000000000018
0.4199,-0.705,-1.0299,kneeling,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018
0.4159,-0.699,-1.0279,kneeling,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018
0.4159,-0.693,-1.0259,kneeling,0.0,0.006000000000000005,0.0020000000000000018
0.4139,-0.685,-1.0239,kneeling,-0.0020000000000000018,0.007999999999999896,0.0020000000000000018
0.4139,-0.677,-1.0219,kneeling,0.0,0.008000000000000007,0.0020000000000000018
0.4139,-0.671,-1.0199,kneeling,0.0,0.006000000000000005,0.0020000000000000018
0.4139,-0.663,-1.0179,kneeling,0.0,0.008000000000000007,0.0020000000000000018
0.4139,-0.657,-1.0159,kneeling,0.0,0.006000000000000005,0.0020000000000000018
0.4139,-0.651,-1.0179,kneeling,0.0,0.006000000000000005,-0.0020000000000000018
0.4139,-0.645,-1.0199,kneeling,0.0,0.006000000000000005,-0.0020000000000000018
0.4119,-0.639,-1.0199,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
0.4099,-0.633,-1.0199,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
0.4059,-0.629,-1.0219,kneeling,-0.0040000000000000036,0.0040000000000000036,-0.0020000000000000018
0.4019,-0.623,-1.0219,kneeling,-0.0040000000000000036,0.006000000000000005,0.0
0.3999,-0.617,-1.0219,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
0.3939,-0.609,-1.0219,kneeling,-0.006000000000000005,0.008000000000000007,0.0
0.3899,-0.603,-1.0219,kneeling,-0.003999999999999948,0.006000000000000005,0.0
0.3859,-0.597,-1.0199,kneeling,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018
0.3819,-0.591,-1.0199,kneeling,-0.0040000000000000036,0.006000000000000005,0.0
0.3739,-0.587,-1.0199,kneeling,-0.008000000000000007,0.0040000000000000036,0.0
0.3679,-0.579,-1.0199,kneeling,-0.006000000000000005,0.008000000000000007,0.0
0.3619,-0.573,-1.0219,kneeling,-0.006000000000000005,0.006000000000000005,-0.0020000000000000018
0.3559,-0.567,-1.0219,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.3499,-0.563,-1.0219,kneeling,-0.006000000000000005,0.0040000000000000036,0.0
0.3439,-0.557,-1.0219,kneeling,-0.006000000000000005,0.005999999999999894,0.0
0.3379,-0.551,-1.0219,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.3339,-0.545,-1.0199,kneeling,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018
0.3319,-0.539,-1.0199,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
0.3279,-0.531,-1.0199,kneeling,-0.003999999999999948,0.008000000000000007,0.0
0.3239,-0.525,-1.0179,kneeling,-0.0040000000000000036,0.006000000000000005,0.0020000000000000018
0.3199,-0.521,-1.0179,kneeling,-0.0040000000000000036,0.0040000000000000036,0.0
0.3179,-0.5129,-1.0159,kneeling,-0.0020000000000000018,0.008099999999999996,0.0020000000000000018
0.3139,-0.5089,-1.0139,kneeling,-0.0040000000000000036,0.0040000000000000036,0.0020000000000000018
0.3079,-0.5009,-1.0139,kneeling,-0.006000000000000005,0.008000000000000007,0.0
0.3039,-0.4949,-1.0139,kneeling,-0.0040000000000000036,0.006000000000000005,0.0
0.2959,-0.4889,-1.0139,kneeling,-0.008000000000000007,0.006000000000000005,0.0
0.2899,-0.4829,-1.0139,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.2819,-0.4769,-1.0159,kneeling,-0.008000000000000007,0.006000000000000005,-0.0020000000000000018
0.2759,-0.4709,-1.0159,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.2699,-0.4649,-1.0159,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.2598,-0.4549,-1.0159,kneeling,-0.010099999999999998,0.009999999999999953,0.0
0.2518,-0.4469,-1.0159,kneeling,-0.007999999999999952,0.008000000000000007,0.0
0.2458,-0.4409,-1.0159,kneeling,-0.006000000000000033,0.006000000000000005,0.0
0.2398,-0.4349,-1.0179,kneeling,-0.005999999999999978,0.006000000000000005,-0.0020000000000000018
0.2318,-0.4289,-1.0179,kneeling,-0.008000000000000007,0.006000000000000005,0.0
0.2258,-0.4189,-1.0159,kneeling,-0.006000000000000005,0.010000000000000009,0.0020000000000000018
0.2198,-0.4149,-1.0179,kneeling,-0.006000000000000005,0.0040000000000000036,-0.0020000000000000018
0.2138,-0.4089,-1.0179,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.2078,-0.4049,-1.0179,kneeling,-0.005999999999999978,0.0040000000000000036,0.0
0.2018,-0.3989,-1.0179,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.1958,-0.3929,-1.0179,kneeling,-0.006000000000000005,0.00599999999999995,0.0
0.1898,-0.3869,-1.0179,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.1838,-0.3809,-1.0179,kneeling,-0.006000000000000005,0.006000000000000005,0.0
0.1758,-0.3789,-1.0179,kneeling,-0.00799999999999998,0.0020000000000000018,0.0
0.1678,-0.3749,-1.0159,kneeling,-0.008000000000000007,0.0040000000000000036,0.0020000000000000018
0.1618,-0.3709,-1.0159,kneeling,-0.006000000000000005,0.0040000000000000036,0.0
0.1538,-0.3649,-1.0159,kneeling,-0.008000000000000007,0.006000000000000005,0.0
0.1438,-0.3589,-1.0179,kneeling,-0.009999999999999981,0.006000000000000005,-0.0020000000000000018
0.1358,-0.3569,-1.0159,kneeling,-0.008000000000000007,0.0020000000000000018,0.0020000000000000018
0.1298,-0.3489,-1.0159,kneeling,-0.006000000000000005,0.008000000000000007,0.0
0.1198,-0.3429,-1.0179,kneeling,-0.009999999999999995,0.006000000000000005,-0.0020000000000000018
0.1158,-0.3349,-1.0179,kneeling,-0.0040000000000000036,0.008000000000000007,0.0
0.1098,-0.3249,-1.0199,kneeling,-0.006000000000000005,0.009999999999999953,-0.0020000000000000018
0.1035,-0.3169,-1.0199,kneeling,-0.0063,0.008000000000000007,0.0
0.0995,-0.3089,-1.0199,kneeling,-0.00399999999999999,0.008000000000000007,0.0
0.0935,-0.2989,-1.0239,kneeling,-0.006000000000000005,0.010000000000000009,-0.0040000000000000036
0.0915,-0.2909,-1.0219,kneeling,-0.0020000000000000018,0.008000000000000007,0.0020000000000000018
0.0875,-0.2829,-1.0219,kneeling,-0.0040000000000000036,0.008000000000000007,0.0
0.0835,-0.2769,-1.0219,kneeling,-0.00399999999999999,0.006000000000000005,0.0
0.0735,-0.2669,-1.0219,kneeling,-0.010000000000000009,0.009999999999999953,0.0
0.0655,-0.2448,-1.0239,kneeling,-0.007999999999999993,0.022100000000000036,-0.0020000000000000018
0.0615,-0.2468,-1.0239,kneeling,-0.0040000000000000036,-0.0020000000000000018,0.0
0.0555,-0.2308,-1.0219,kneeling,-0.005999999999999998,0.015999999999999986,0.0020000000000000018
0.0455,-0.2208,-1.0239,kneeling,-0.010000000000000002,0.010000000000000009,-0.0020000000000000018
0.0395,-0.2108,-1.0259,kneeling,-0.005999999999999998,0.010000000000000009,-0.0020000000000000018
0.0335,-0.1988,-1.0299,kneeling,-0.005999999999999998,0.011999999999999983,-0.0040000000000000036
0.0255,-0.1908,-1.0299,kneeling,-0.008000000000000004,0.008000000000000007,0.0
0.0195,-0.1808,-1.0339,kneeling,-0.005999999999999998,0.010000000000000009,-0.0040000000000000036
0.0175,-0.1748,-1.0339,kneeling,-0.0019999999999999983,0.005999999999999978,0.0
0.0135,-0.1668,-1.0319,kneeling,-0.004000000000000002,0.008000000000000007,0.0020000000000000018
0.0095,-0.1648,-1.0319,kneeling,-0.004,0.0020000000000000018,0.0
0.0075,-0.1568,-1.0199,kneeling,-0.002,0.008000000000000007,0.01200000000000001
0.0015,-0.1508,-1.0079,kneeling,-0.006,0.006000000000000005,0.01200000000000001
-0.0005,-0.1428,-1.0019,kneeling,-0.002,0.00799999999999998,0.006000000000000005
-0.0045,-0.1368,-0.9959,kneeling,-0.004,0.006000000000000005,0.006000000000000005
-0.0085,-0.1308,-0.9879,kneeling,-0.004000000000000001,0.006000000000000005,0.008000000000000007
-0.0125,-0.1228,-0.9819,kneeling,-0.004,0.007999999999999993,0.006000000000000005
-0.0165,-0.1148,-0.9759,kneeling,-0.004,0.008000000000000007,0.006000000000000005
-0.0205,-0.1048,-0.9739,kneeling,-0.004,0.009999999999999995,0.0020000000000000018
-0.0225,-0.0988,-0.9699,kneeling,-0.0019999999999999983,0.006000000000000005,0.0040000000000000036
-0.0225,-0.0888,-0.9639,kneeling,0.0,0.009999999999999995,0.006000000000000005
-0.0285,-0.0808,-0.9599,kneeling,-0.006000000000000002,0.008000000000000007,0.0040000000000000036
-0.0345,-0.0748,-0.9559,kneeling,-0.006000000000000002,0.0059999999999999915,0.0040000000000000036
-0.0365,-0.0688,-0.9539,kneeling,-0.001999999999999995,0.006000000000000005,0.0020000000000000018
-0.0425,-0.0628,-0.9519,kneeling,-0.006000000000000005,0.006000000000000005,0.0020000000000000018
-0.0485,-0.0568,-0.9499,kneeling,-0.005999999999999998,0.0059999999999999915,0.0020000000000000018
-0.0545,-0.0508,-0.9459,kneeling,-0.005999999999999998,0.006000000000000005,0.0040000000000000036
-0.0625,-0.0448,-0.9439,kneeling,-0.008,0.005999999999999998,0.0020000000000000018
-0.0705,-0.0428,-0.9419,kneeling,-0.007999999999999993,0.0020000000000000018,0.0020000000000000018
-0.0765,-0.0368,-0.9399,kneeling,-0.006000000000000005,0.005999999999999998,0.0020000000000000018
-0.0825,-0.0348,-0.9379,kneeling,-0.006000000000000005,0.0020000000000000018,0.0020000000000000018
-0.0905,-0.0308,-0.9359,kneeling,-0.007999999999999993,0.003999999999999997,0.0020000000000000018
-0.0965,-0.0268,-0.9339,kneeling,-0.006000000000000005,0.004,0.0020000000000000018
-0.1025,-0.0228,-0.9319,kneeling,-0.0059999999999999915,0.004,0.0020000000000000018
-0.1085,-0.0188,-0.9319,kneeling,-0.006000000000000005,0.004,0.0
-0.1125,-0.0168,-0.9319,kneeling,-0.0040000000000000036,0.0020000000000000018,0.0
-0.1265,-0.0108,-0.9299,kneeling,-0.013999999999999999,0.005999999999999998,0.0020000000000000018
-0.1366,-0.0088,-0.9299,kneeling,-0.010099999999999998,0.002,0.0
-0.1486,-0.0048,-0.9279,kneeling,-0.01200000000000001,0.004000000000000001,0.0020000000000000018
-0.1566,-0.0028,-0.9279,kneeling,-0.00799999999999998,0.0019999999999999996,0.0
-0.1666,-0.0008,-0.9299,kneeling,-0.010000000000000009,0.002,-0.0020000000000000018
-0.1746,0.0013,-0.9279,kneeling,-0.008000000000000007,0.0021,0.0020000000000000018
-0.1846,0.0033,-0.9279,kneeling,-0.009999999999999981,0.002,0.0
-0.1946,0.0053,-0.9279,kneeling,-0.010000000000000009,0.002,0.0
-0.2006,0.0073,-0.9279,kneeling,-0.006000000000000005,0.002,0.0
-0.2086,0.0113,-0.9279,kneeling,-0.008000000000000007,0.003999999999999999,0.0
-0.2166,0.0173,-0.9279,kneeling,-0.00799999999999998,0.006,0.0
-0.2246,0.0213,-0.9279,kneeling,-0.008000000000000007,0.004,0.0
-0.2326,0.0253,-0.9259,kneeling,-0.008000000000000007,0.004,0.0020000000000000018
-0.2406,0.0333,-0.9259,kneeling,-0.008000000000000007,0.008000000000000004,0.0
-0.2486,0.0393,-0.9239,kneeling,-0.00799999999999998,0.005999999999999998,0.0019999999999998908
-0.2546,0.0473,-0.9219,kneeling,-0.006000000000000005,0.008,0.0020000000000000018
-0.2586,0.0533,-0.9199,kneeling,-0.0040000000000000036,0.005999999999999998,0.0020000000000000018
-0.2626,0.0633,-0.9159,kneeling,-0.0040000000000000036,0.009999999999999995,0.0040000000000000036
-0.2666,0.0713,-0.9139,kneeling,-0.0040000000000000036,0.008000000000000007,0.0020000000000000018
-0.2686,0.0833,-0.9099,kneeling,-0.0020000000000000018,0.011999999999999997,0.0040000000000000036
-0.2686,0.0933,-0.9058,kneeling,0.0,0.009999999999999995,0.0040999999999999925
-0.2686,0.1053,-0.9018,kneeling,0.0,0.01200000000000001,0.0040000000000000036
-0.2686,0.1155,-0.8978,kneeling,0.0,0.0102,0.0040000000000000036
-0.2686,0.1255,-0.8938,kneeling,0.0,0.009999999999999995,0.0040000000000000036
-0.2686,0.1356,-0.8898,kneeling,0.0,0.010099999999999998,0.0040000000000000036
-0.2686,0.1456,-0.8858,kneeling,0.0,0.010000000000000009,0.0040000000000000036
-0.2686,0.1556,-0.8818,kneeling,0.0,0.009999999999999981,0.0040000000000000036
-0.2706,0.1616,-0.8778,kneeling,-0.0020000000000000018,0.006000000000000005,0.0040000000000000036
-0.2726,0.1736,-0.8738,kneeling,-0.0020000000000000018,0.01200000000000001,0.0040000000000000036
-0.2746,0.1836,-0.8738,kneeling,-0.0020000000000000018,0.010000000000000009,0.0
-0.2786,0.1936,-0.8718,kneeling,-0.0040000000000000036,0.009999999999999981,0.0020000000000000018
-0.2806,0.1996,-0.8718,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
-0.2806,0.2116,-0.8738,kneeling,0.0,0.01200000000000001,-0.0020000000000000018
-0.2846,0.2196,-0.8738,kneeling,-0.0040000000000000036,0.00799999999999998,0.0
-0.2846,0.2276,-0.8738,kneeling,0.0,0.008000000000000007,0.0
-0.2846,0.2356,-0.8738,kneeling,0.0,0.008000000000000007,0.0
-0.2846,0.2416,-0.8738,kneeling,0.0,0.006000000000000005,0.0
-0.2846,0.2476,-0.8738,kneeling,0.0,0.005999999999999978,0.0
-0.2846,0.2516,-0.8738,kneeling,0.0,0.0040000000000000036,0.0
-0.2886,0.2556,-0.8718,kneeling,-0.0040000000000000036,0.0040000000000000036,0.0020000000000000018
-0.2906,0.2576,-0.8698,kneeling,-0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.2886,0.2616,-0.8658,kneeling,0.0020000000000000018,0.0040000000000000036,0.0040000000000000036
-0.2886,0.2656,-0.8638,kneeling,0.0,0.0040000000000000036,0.0020000000000000018
-0.2906,0.2696,-0.8618,kneeling,-0.0020000000000000018,0.0040000000000000036,0.0020000000000000018
-0.2926,0.2716,-0.8598,kneeling,-0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.2966,0.2736,-0.8578,kneeling,-0.003999999999999948,0.0020000000000000018,0.0020000000000000018
-0.2966,0.2736,-0.8558,kneeling,0.0,0.0,0.0020000000000000018
-0.2966,0.2756,-0.8538,kneeling,0.0,0.0020000000000000018,0.0020000000000000018
-0.2986,0.2776,-0.8518,kneeling,-0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.3006,0.2796,-0.8498,kneeling,-0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.3006,0.2816,-0.8478,kneeling,0.0,0.0020000000000000018,0.0020000000000000018
-0.3026,0.2836,-0.8438,kneeling,-0.0020000000000000018,0.0020000000000000018,0.0040000000000000036
-0.3026,0.2876,-0.8398,kneeling,0.0,0.0040000000000000036,0.0040000000000000036
-0.3026,0.2916,-0.8358,kneeling,0.0,0.0040000000000000036,0.0040000000000000036
-0.3026,0.2996,-0.8338,kneeling,0.0,0.007999999999999952,0.0020000000000000018
-0.3026,0.3056,-0.8298,kneeling,0.0,0.006000000000000005,0.0040000000000000036
-0.3006,0.3116,-0.8298,kneeling,0.0020000000000000018,0.006000000000000005,0.0
-0.3006,0.3176,-0.8298,kneeling,0.0,0.006000000000000005,0.0
-0.2986,0.3256,-0.8258,kneeling,0.0020000000000000018,0.008000000000000007,0.0040000000000000036
-0.2986,0.3316,-0.8258,kneeling,0.0,0.006000000000000005,0.0
-0.2966,0.3376,-0.8218,kneeling,0.0020000000000000018,0.006000000000000005,0.0040000000000000036
-0.2946,0.3436,-0.8198,kneeling,0.0020000000000000018,0.006000000000000005,0.0020000000000000018
-0.2906,0.3476,-0.8178,kneeling,0.003999999999999948,0.0040000000000000036,0.0020000000000000018
-0.2886,0.3536,-0.8158,kneeling,0.0020000000000000018,0.006000000000000005,0.0020000000000000018
-0.2866,0.3616,-0.8138,kneeling,0.0020000000000000018,0.007999999999999952,0.0020000000000000018
-0.2846,0.3676,-0.8078,kneeling,0.0020000000000000018,0.006000000000000005,0.006000000000000005
-0.2826,0.3776,-0.8058,kneeling,0.0020000000000000018,0.010000000000000009,0.0020000000000000018
-0.2806,0.3856,-0.8038,kneeling,0.0020000000000000018,0.008000000000000007,0.0020000000000000018
-0.2786,0.3957,-0.8018,kneeling,0.0020000000000000018,0.010099999999999998,0.0020000000000000018
-0.2786,0.4037,-0.7998,kneeling,0.0,0.008000000000000007,0.0020000000000000018
-0.2766,0.4157,-0.7978,kneeling,0.0020000000000000018,0.01200000000000001,0.0020000000000000018
-0.2766,0.4277,-0.7938,kneeling,0.0,0.01200000000000001,0.0040000000000000036
-0.2746,0.4377,-0.7918,kneeling,0.0020000000000000018,0.009999999999999953,0.0020000000000000018
-0.2766,0.4477,-0.7898,kneeling,-0.0020000000000000018,0.010000000000000009,0.0020000000000000018
-0.2766,0.4577,-0.7878,kneeling,0.0,0.010000000000000009,0.0020000000000000018
-0.2766,0.4677,-0.7838,kneeling,0.0,0.010000000000000009,0.0039999999999998925
-0.2766,0.4777,-0.7798,kneeling,0.0,0.010000000000000009,0.0040000000000000036
-0.2766,0.4857,-0.7778,kneeling,0.0,0.008000000000000007,0.0020000000000000018
-0.2786,0.4917,-0.7778,kneeling,-0.0020000000000000018,0.006000000000000005,0.0
-0.2766,0.4997,-0.7758,kneeling,0.0020000000000000018,0.007999999999999952,0.0020000000000000018
-0.2766,0.5057,-0.7738,kneeling,0.0,0.006000000000000061,0.0020000000000000018
-0.2746,0.5117,-0.7738,kneeling,0.0020000000000000018,0.006000000000000005,0.0
-0.2726,0.5157,-0.7718,kneeling,0.0020000000000000018,0.0040000000000000036,0.0020000000000000018
-0.2586,0.5097,-0.7698,kneeling,0.014000000000000012,-0.006000000000000005,0.0020000000000000018
-0.2646,0.5217,-0.7698,kneeling,-0.006000000000000005,0.01200000000000001,0.0
-0.2626,0.5237,-0.7718,kneeling,0.0020000000000000018,0.0020000000000000018,-0.0020000000000000018
-0.2586,0.5257,-0.7718,kneeling,0.0040000000000000036,0.0019999999999998908,0.0
-0.2566,0.5277,-0.7718,kneeling,0.0020000000000000018,0.0020000000000000018,0.0
-0.2506,0.5277,-0.7718,kneeling,0.006000000000000005,0.0,0.0
-0.2486,0.5297,-0.7698,kneeling,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
-0.2446,0.5277,-0.7678,kneeling,0.003999999999999976,-0.0020000000000000018,0.0020000000000000018
-0.2406,0.5277,-0.7678,kneeling,0.0040000000000000036,0.0,0.0
-0.2366,0.5277,-0.7678,kneeling,0.0040000000000000036,0.0,0.0
-0.2326,0.5257,-0.7658,kneeling,0.0040000000000000036,-0.0020000000000000018,0.0020000000000000018
-0.2286,0.5277,-0.7618,kneeling,0.0040000000000000036,0.0020000000000000018,0.0040000000000000036
-0.2246,0.5257,-0.7618,kneeling,0.0040000000000000036,-0.0020000000000000018,0.0
-0.2246,0.5277,-0.7598,kneeling,0.0,0.0020000000000000018,0.0020000000000000018
-0.2226,0.5277,-0.7558,kneeling,0.0020000000000000018,0.0,0.0040000000000000036
-0.2226,0.5277,-0.7558,kneeling,0.0,0.0,0.0
-0.2226,0.5277,-0.7515,kneeling,0.0,0.0,0.0043000000000000815
-0.2226,0.5317,-0.7515,kneeling,0.0,0.0040000000000000036,0.0
-0.2246,0.5337,-0.7455,kneeling,-0.0020000000000000018,0.0020000000000000018,0.005999999999999894
-0.2246,0.5357,-0.7415,kneeling,0.0,0.0020000000000000018,0.0040000000000000036
-0.2246,0.5397,-0.7375,kneeling,0.0,0.0040000000000000036,0.0040000000000000036
-0.2226,0.5417,-0.7335,kneeling,0.0020000000000000018,0.0020000000000000018,0.0040000000000000036
-0.2226,0.5437,-0.7295,kneeling,0.0,0.0020000000000000018,0.0040000000000000036
-0.2206,0.5457,-0.7235,kneeling,0.0020000000000000018,0.0020000000000000018,0.006000000000000005
-0.2166,0.5477,-0.7195,kneeling,0.0040000000000000036,0.0020000000000000018,0.0040000000000000036
-0.2166,0.5477,-0.7155,kneeling,0.0,0.0,0.0040000000000000036
-0.2146,0.5477,-0.7135,kneeling,0.001999999999999974,0.0,0.0020000000000000018
-0.2106,0.5477,-0.7075,kneeling,0.0040000000000000036,0.0,0.006000000000000005
-0.2086,0.5477,-0.7035,kneeling,0.0020000000000000018,0.0,0.0040000000000000036
-0.2066,0.5457,-0.6995,kneeling,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036
-0.2046,0.5437,-0.6955,kneeling,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036
-0.2026,0.5437,-0.6915,kneeling,0.0020000000000000018,0.0,0.0040000000000000036
-0.2006,0.5437,-0.6895,kneeling,0.0020000000000000018,0.0,0.0020000000000000018
-0.1966,0.5457,-0.6895,kneeling,0.0040000000000000036,0.0020000000000000018,0.0
-0.1926,0.5497,-0.6875,kneeling,0.0040000000000000036,0.0040000000000000036,0.0020000000000000018
-0.1866,0.5577,-0.6875,kneeling,0.006000000000000005,0.008000000000000007,0.0
-0.1826,0.5697,-0.6895,kneeling,0.003999999999999976,0.01200000000000001,-0.0020000000000000018
-0.1746,0.5877,-0.6915,kneeling,0.008000000000000007,0.018000000000000016,-0.0020000000000000018
-0.1666,0.6117,-0.6975,kneeling,0.008000000000000007,0.02400000000000002,-0.006000000000000005
-0.1546,0.6417,-0.7035,kneeling,0.01200000000000001,0.030000000000000027,-0.006000000000000005
-0.1406,0.7698,-0.7055,kneeling,0.013999999999999985,0.1281,-0.0020000000000000018
-0.1265,0.8038,-0.7075,kneeling,0.014100000000000001,0.03399999999999992,-0.0020000000000000018
-0.1105,0.8358,-0.7135,kneeling,0.016,0.03200000000000003,-0.006000000000000005
-0.0965,0.9641,-0.7235,kneeling,0.013999999999999999,0.12829999999999997,-0.010000000000000009
-0.0825,0.9781,-0.7335,kneeling,0.013999999999999999,0.014000000000000012,-0.010000000000000009
-0.0725,0.9861,-0.7415,kneeling,0.010000000000000009,0.008000000000000007,-0.008000000000000007
-0.0625,0.9901,-0.7495,kneeling,0.009999999999999995,0.0040000000000000036,-0.008000000000000007
-0.0545,0.9921,-0.7538,kneeling,0.008,0.0020000000000000018,-0.0042999999999999705
-0.0505,0.9881,-0.7658,kneeling,0.003999999999999997,-0.0040000000000000036,-0.01200000000000001
-0.0445,0.9821,-0.7758,kneeling,0.006000000000000005,-0.006000000000000005,-0.010000000000000009
-0.0385,0.9741,-0.7858,kneeling,0.005999999999999998,-0.008000000000000007,-0.010000000000000009
-0.0325,0.9641,-0.7918,kneeling,0.005999999999999998,-0.010000000000000009,-0.005999999999999894
-0.0285,0.9519,-0.7998,kneeling,0.004,-0.012199999999999989,-0.008000000000000007
-0.0225,0.9239,-0.8078,kneeling,0.006000000000000002,-0.027999999999999914,-0.008000000000000007
-0.0165,0.8978,-0.8138,kneeling,0.005999999999999998,-0.026100000000000012,-0.006000000000000005
-0.0145,0.7638,-0.8218,kneeling,0.002,-0.134,-0.008000000000000007
-0.0065,0.7478,-0.8258,kneeling,0.008,-0.016000000000000014,-0.0040000000000000036
-0.0025,0.7318,-0.8298,kneeling,0.004,-0.016000000000000014,-0.0040000000000000036
-0.0005,0.7138,-0.8318,kneeling,0.002,-0.018000000000000016,-0.0020000000000000018
0.0035,0.6958,-0.8338,kneeling,0.004,-0.018000000000000016,-0.0020000000000000018
0.0075,0.6778,-0.8338,kneeling,0.004,-0.018000000000000016,0.0
0.0115,0.6618,-0.8318,kneeling,0.004,-0.015999999999999903,0.0020000000000000018
0.0155,0.6457,-0.8278,kneeling,0.004,-0.016100000000000003,0.0040000000000000036
0.0215,0.6297,-0.8238,kneeling,0.005999999999999998,-0.016000000000000014,0.0040000000000000036
0.0235,0.6157,-0.8198,kneeling,0.0020000000000000018,-0.014000000000000012,0.0040000000000000036
0.0275,0.5997,-0.8138,kneeling,0.004,-0.016000000000000014,0.006000000000000005
0.0315,0.5857,-0.8038,kneeling,0.004,-0.014000000000000012,0.010000000000000009
0.0315,0.5737,-0.7958,kneeling,0.0,-0.01200000000000001,0.008000000000000007
0.0335,0.5597,-0.7858,kneeling,0.0020000000000000018,-0.014000000000000012,0.009999999999999898
0.0375,0.5457,-0.7778,kneeling,0.003999999999999997,-0.014000000000000012,0.008000000000000007
